shipment_id,origin_city,destination_city,pickup_date,delivery_date,weight_kg,distance_km,delivery_status,cost
SHP01409,Delhi,Bangalore,2023-08-31,2023-09-04,27.91,1713.7,Delivered,1477.83
SHP01410,Pune,Hyderabad,2023-12-08,2023-12-09,49.33,469.3,Delivered,658.43
SHP01411,Mumbai,Pune,2023-08-29,2023-09-02,36.75,1699.0,Delivered,1526.85
SHP01412,Hyderabad,Mumbai,2023-02-07,2023-02-14,38.96,287.0,Delivered,475.18
SHP01413,Pune,Delhi,2023-03-21,2023-04-05,43.69,1164.6,Delayed,1126.63
SHP01414,Ahmedabad,Mumbai,2023-08-12,2023-08-13,11.17,1777.3,Delivered,1432.37
SHP01415,Bangalore,Chennai,2023-08-28,2023-09-02,4.65,952.3,Delivered,777.71
SHP01416,Kolkata,Ahmedabad,2023-10-24,2023-10-25,24.4,1495.7,Delivered,1280.85
SHP01417,Mumbai,Pune,2023-06-10,2023-06-12,25.95,1611.3,Delivered,1390.01
SHP01418,Pune,Delhi,2023-08-11,2023-08-18,41.54,1475.6,Failed,1366.53
SHP01419,Kolkata,Mumbai,2023-04-14,2023-04-16,22.47,1851.4,Delivered,1539.99
SHP01420,Mumbai,Pune,2023-10-23,2023-11-04,28.76,899.2,Delayed,876.68
SHP01421,Chennai,Pune,2023-02-21,2023-02-28,26.59,354.5,Delivered,458.14
SHP01422,Pune,Ahmedabad,2023-04-05,2023-04-10,2.39,105.1,Delivered,121.61
SHP01423,Chennai,Hyderabad,2023-01-07,2023-01-14,30.95,500.5,Delivered,575.96
SHP01424,Pune,Hyderabad,2023-01-18,2023-01-21,41.49,295.0,Delivered,494.31
SHP01425,Chennai,Delhi,2023-12-09,2023-12-12,8.3,1120.3,Delivered,932.54
SHP01426,Ahmedabad,Chennai,2023-09-28,2023-09-30,29.92,378.0,Delivered,477.01
SHP01427,Kolkata,Hyderabad,2023-01-16,2023-01-18,29.88,87.5,Delivered,255.17
SHP01428,Hyderabad,Ahmedabad,2023-12-20,2023-12-22,8.63,81.6,Delivered,144.08
SHP01429,Pune,Hyderabad,2023-06-05,2023-06-11,6.61,1664.8,Delivered,1315.64
SHP01430,Ahmedabad,Chennai,2023-10-04,2023-10-09,49.01,1187.0,Delivered,1197.99
SHP01431,Pune,Mumbai,2023-08-05,2023-08-09,19.99,722.6,Delivered,675.37
SHP01432,Chennai,Hyderabad,2023-01-19,2023-02-03,11.76,1789.5,Delayed,1442.62
SHP01433,Mumbai,Ahmedabad,2023-08-20,2023-08-21,8.98,149.7,Delivered,189.0
SHP01434,Pune,Bangalore,2023-05-17,2023-05-18,33.55,1960.8,Delivered,1699.61
SHP01435,Ahmedabad,Ahmedabad,2023-04-23,2023-04-30,30.67,1236.4,Delivered,1112.22
SHP01436,Chennai,Kolkata,2023-01-22,2023-02-02,32.36,375.1,Failed,485.46
SHP01437,Delhi,Kolkata,2023-04-20,2023-04-26,4.86,1361.3,Delivered,1098.21
SHP01438,Chennai,Hyderabad,2023-12-12,2023-12-25,44.73,1529.1,Delayed,1416.86
SHP01439,Kolkata,Mumbai,2023-09-02,2023-09-07,19.77,864.4,Delivered,788.44
SHP01440,Hyderabad,Pune,2023-03-14,2023-03-17,16.01,1724.6,Delivered,1414.51
SHP01441,Delhi,Mumbai,2023-06-05,2023-06-10,23.39,310.0,Delivered,411.36
SHP01442,Kolkata,Ahmedabad,2023-11-27,2023-11-29,19.81,564.9,Delivered,591.68
SHP01443,Kolkata,Delhi,2023-10-02,2023-10-03,43.25,196.0,Delivered,407.17
SHP01444,Kolkata,Bangalore,2023-02-24,2023-03-08,46.5,429.6,Delayed,586.27
SHP01445,Mumbai,Mumbai,2023-06-06,2023-06-11,15.52,485.1,Delivered,472.89
SHP01446,Kolkata,Chennai,2023-04-14,2023-04-16,43.26,1836.1,Delayed,1653.74
SHP01447,Mumbai,Ahmedabad,2023-12-04,2023-12-09,39.19,165.4,Delivered,372.09
SHP01448,Kolkata,Bangalore,2023-01-27,2023-02-03,46.57,860.6,Delivered,939.64
SHP01449,Bangalore,Kolkata,2023-01-18,2023-01-23,12.66,1069.5,Delivered,923.32
SHP01450,Ahmedabad,Ahmedabad,2023-01-02,2023-01-08,29.06,1798.4,Delivered,1560.4
SHP01451,Delhi,Bangalore,2023-10-07,2023-10-22,14.09,1995.4,Delayed,1632.43
SHP01452,Bangalore,Chennai,2023-05-23,2023-05-30,41.29,1509.2,Delivered,1399.88
SHP01453,Kolkata,Hyderabad,2023-03-07,2023-03-11,0.76,1941.9,Delayed,1509.23
SHP01454,Delhi,Chennai,2023-05-05,2023-05-11,28.46,1576.3,Delivered,1366.85
SHP01455,Delhi,Chennai,2023-01-28,2023-02-03,17.29,1926.8,Delivered,1581.83
SHP01456,Pune,Hyderabad,2023-02-16,2023-03-02,16.47,1417.5,Delayed,1195.56
SHP01457,Hyderabad,Hyderabad,2023-06-27,2023-07-04,32.42,168.7,Delivered,343.04
SHP01458,Bangalore,Hyderabad,2023-09-03,2023-09-11,42.65,809.8,Failed,858.04
SHP01459,Hyderabad,Hyderabad,2023-04-24,2023-04-25,30.66,1296.7,Delivered,1182.05
SHP01460,Delhi,Hyderabad,2023-07-16,2023-07-20,42.73,707.9,Delayed,792.84
SHP01461,Mumbai,Chennai,2023-11-05,2023-11-11,13.6,554.0,Delivered,538.31
SHP01462,Delhi,Delhi,2023-09-03,2023-09-04,26.22,1159.0,Delivered,1039.93
SHP01463,Hyderabad,Delhi,2023-07-02,2023-07-08,22.8,1867.7,Delivered,1562.15
SHP01464,Bangalore,Ahmedabad,2023-03-23,2023-03-26,1.08,79.6,Delivered,103.51
SHP01465,Kolkata,Mumbai,2023-11-26,2023-11-29,28.06,1540.8,Delivered,1360.91
SHP01466,Pune,Delhi,2023-08-09,2023-08-11,33.25,1448.2,Delivered,1301.92
SHP01467,Pune,Kolkata,2023-09-30,2023-10-02,29.8,1928.3,Delivered,1634.22
SHP01468,Pune,Delhi,2023-08-09,2023-08-13,36.95,1862.1,Delivered,1612.97
SHP01469,Kolkata,Chennai,2023-02-18,2023-02-20,28.78,1526.8,Delivered,1346.03
SHP01470,Pune,Hyderabad,2023-01-24,2023-01-27,3.8,1045.6,Delivered,841.79
SHP01471,Bangalore,Ahmedabad,2023-01-19,2023-01-21,6.26,416.5,Delivered,413.26
SHP01472,Kolkata,Hyderabad,2023-07-28,2023-07-30,30.03,1095.0,Delivered,1022.75
SHP01473,Pune,Pune,2023-06-29,2023-07-05,14.11,1533.1,Delivered,1261.93
SHP01474,Kolkata,Pune,2023-02-10,2023-02-13,4.44,1792.4,Delivered,1422.81
SHP01475,Hyderabad,Pune,2023-03-14,2023-03-15,21.77,1581.5,Delivered,1335.98
SHP01476,Ahmedabad,Chennai,2023-05-31,2023-06-06,27.94,398.6,Delayed,501.46
SHP01477,Ahmedabad,Kolkata,2023-11-02,2023-11-04,16.77,1203.4,Delivered,1028.73
SHP01478,Bangalore,Delhi,2023-01-08,2023-01-13,36.16,671.0,Delivered,753.58
SHP01479,Chennai,Chennai,2023-06-09,2023-06-13,32.37,28.3,Delivered,237.28
SHP01480,Mumbai,Mumbai,2023-02-02,2023-02-07,16.97,408.4,Delivered,454.93
SHP01481,Pune,Ahmedabad,2023-05-18,2023-05-21,37.87,235.3,Delayed,398.74
SHP01482,Mumbai,Hyderabad,2023-10-16,2023-10-30,32.61,1687.0,Failed,1472.23
SHP01483,Kolkata,Pune,2023-12-18,2023-12-20,32.05,524.4,Delivered,613.05
SHP01484,Mumbai,Bangalore,2023-10-19,2023-10-22,27.89,576.5,Delivered,628.03
SHP01485,Bangalore,Mumbai,2023-05-06,2023-05-07,1.06,1920.3,Delivered,1483.29
SHP01486,Bangalore,Pune,2023-04-25,2023-04-28,34.98,764.4,Delivered,792.45
SHP01487,Delhi,Kolkata,2023-02-26,2023-03-10,19.11,29.1,Delayed,157.91
SHP01488,Ahmedabad,Mumbai,2023-05-18,2023-05-19,47.16,574.9,Delivered,721.51
SHP01489,Pune,Chennai,2023-09-01,2023-09-04,40.99,247.4,Delivered,434.28
SHP01490,Delhi,Delhi,2023-01-24,2023-01-29,29.59,214.6,Delivered,351.26
SHP01491,Mumbai,Hyderabad,2023-12-05,2023-12-08,12.98,164.2,Delivered,226.35
SHP01492,Chennai,Ahmedabad,2023-03-23,2023-03-24,10.58,1190.6,Delivered,992.21
SHP01493,Delhi,Kolkata,2023-09-24,2023-10-06,17.35,386.8,Delayed,414.67
SHP01494,Delhi,Kolkata,2023-08-26,2023-09-02,24.09,728.9,Delivered,735.63
SHP01495,Bangalore,Bangalore,2023-07-20,2023-08-03,15.16,1725.4,Failed,1406.03
SHP01496,Chennai,Mumbai,2023-08-04,2023-08-08,25.99,854.4,Delivered,837.28
SHP01497,Kolkata,Bangalore,2023-02-10,2023-02-13,8.69,1832.2,Delivered,1464.74
SHP01498,Mumbai,Delhi,2023-05-25,2023-06-01,48.9,1000.9,Delivered,1040.29
SHP01499,Delhi,Pune,2023-09-04,2023-09-09,5.84,803.7,Delivered,671.23
SHP01500,Chennai,Delhi,2023-09-19,2023-09-29,46.63,1503.3,Failed,1416.06
SHP01501,Ahmedabad,Pune,2023-09-06,2023-09-09,45.72,155.6,Delivered,402.72
SHP01502,Pune,Bangalore,2023-09-03,2023-09-04,26.51,188.1,Delivered,322.33
SHP01503,Chennai,Hyderabad,2023-10-24,2023-10-30,36.38,1307.4,Delivered,1194.68
SHP01504,Ahmedabad,Delhi,2023-03-08,2023-03-12,22.08,979.0,Delivered,911.39
SHP01505,Mumbai,Bangalore,2023-04-02,2023-04-14,31.69,1582.9,Failed,1414.84
SHP01506,Chennai,Mumbai,2023-07-17,2023-07-23,17.36,1833.4,Delivered,1509.09
SHP01507,Ahmedabad,Bangalore,2023-02-08,2023-02-09,15.41,782.9,Delivered,718.77
SHP01508,Chennai,Bangalore,2023-03-31,2023-04-01,29.12,1196.9,Delivered,1091.29
SHP01509,Chennai,Chennai,2023-11-10,2023-11-17,25.16,1006.4,Delivered,923.48
SHP01510,Pune,Delhi,2023-11-18,2023-11-21,29.19,1963.4,Delivered,1651.59
SHP01511,Ahmedabad,Ahmedabad,2023-05-30,2023-06-03,14.69,1663.9,Failed,1369.62
SHP01512,Ahmedabad,Hyderabad,2023-03-04,2023-03-10,18.66,1824.4,Delivered,1524.34
SHP01513,Delhi,Hyderabad,2023-05-14,2023-05-21,4.65,516.1,Delivered,441.01
SHP01514,Mumbai,Chennai,2023-08-24,2023-08-29,3.09,1547.3,Delivered,1229.21
SHP01515,Pune,Pune,2023-03-11,2023-03-17,13.05,538.3,Delivered,534.21
SHP01516,Chennai,Kolkata,2023-05-25,2023-06-01,4.18,425.4,Delivered,378.65
SHP01517,Chennai,Pune,2023-02-03,2023-02-09,5.64,1889.1,Delivered,1482.36
SHP01518,Delhi,Hyderabad,2023-12-30,2024-01-02,40.74,48.4,Delivered,300.89
SHP01519,Mumbai,Bangalore,2023-09-17,2023-09-22,2.42,1931.1,Delivered,1500.63
SHP01520,Bangalore,Chennai,2023-10-14,2023-10-18,33.12,307.0,Delivered,433.53
SHP01521,Pune,Mumbai,2023-11-12,2023-11-19,13.99,1640.7,Delivered,1345.59
SHP01522,Delhi,Delhi,2023-10-22,2023-11-06,43.64,559.1,Delayed,683.23
SHP01523,Mumbai,Delhi,2023-05-05,2023-05-06,24.51,707.9,Delivered,718.44
SHP01524,Pune,Ahmedabad,2023-12-29,2024-01-07,15.63,441.3,Delayed,463.86
SHP01525,Chennai,Delhi,2023-02-02,2023-02-05,26.12,1175.2,Delivered,1058.24
SHP01526,Mumbai,Bangalore,2023-02-03,2023-02-09,19.41,702.7,Delivered,675.45
SHP01527,Mumbai,Mumbai,2023-10-01,2023-10-05,28.43,1318.2,Delivered,1198.96
SHP01528,Kolkata,Chennai,2023-05-04,2023-05-07,6.17,41.1,Delivered,96.2
SHP01529,Mumbai,Chennai,2023-11-26,2023-11-29,49.85,138.1,Delivered,391.13
SHP01530,Bangalore,Delhi,2023-08-10,2023-08-17,21.57,208.3,Delivered,332.58
SHP01531,Mumbai,Mumbai,2023-01-25,2023-02-06,17.74,843.8,Delayed,789.84
SHP01532,Bangalore,Mumbai,2023-09-30,2023-10-04,35.66,1631.4,Delivered,1438.94
SHP01533,Chennai,Mumbai,2023-12-14,2023-12-16,18.51,1777.5,Delayed,1461.48
SHP01534,Bangalore,Hyderabad,2023-12-09,2023-12-12,41.75,497.2,Delivered,628.49
SHP01535,Pune,Hyderabad,2023-12-29,2024-01-01,22.99,1153.0,Delivered,1011.69
SHP01536,Chennai,Delhi,2023-05-21,2023-05-22,36.12,1539.0,Delivered,1391.05
SHP01537,Chennai,Mumbai,2023-07-27,2023-07-28,5.82,584.8,Delivered,500.8
SHP01538,Bangalore,Kolkata,2023-06-27,2023-07-01,42.38,823.9,Delivered,862.15
SHP01539,Ahmedabad,Mumbai,2023-09-13,2023-09-26,36.92,1052.7,Delayed,1023.53
SHP01540,Delhi,Chennai,2023-01-20,2023-01-25,10.98,278.4,Delivered,332.01
SHP01541,Hyderabad,Chennai,2023-01-16,2023-01-19,7.69,61.7,Delivered,131.8
SHP01542,Ahmedabad,Delhi,2023-01-16,2023-01-20,16.16,314.1,Delivered,360.63
SHP01543,Mumbai,Kolkata,2023-04-12,2023-04-18,48.82,1257.4,Delivered,1257.07
SHP01544,Kolkata,Mumbai,2023-11-17,2023-11-23,13.21,156.5,Delivered,234.7
SHP01545,Hyderabad,Pune,2023-06-28,2023-07-01,23.08,387.5,Delivered,451.03
SHP01546,Mumbai,Kolkata,2023-01-14,2023-01-18,1.99,682.3,Delivered,567.11
SHP01547,Ahmedabad,Ahmedabad,2023-04-06,2023-04-09,20.16,165.0,Delivered,262.35
SHP01548,Ahmedabad,Delhi,2023-08-19,2023-08-25,28.78,391.5,Delivered,488.01
SHP01549,Mumbai,Chennai,2023-08-28,2023-08-30,47.68,1823.4,Delivered,1653.5
SHP01550,Chennai,Pune,2023-04-13,2023-04-19,26.08,48.4,Delivered,207.53
SHP01551,Mumbai,Chennai,2023-06-08,2023-06-15,41.05,1310.3,Delivered,1224.4
SHP01552,Kolkata,Hyderabad,2023-02-11,2023-02-13,27.58,775.0,Delivered,761.6
SHP01553,Ahmedabad,Delhi,2023-02-06,2023-02-15,2.52,1348.6,Delayed,1074.4
SHP01554,Mumbai,Delhi,2023-03-14,2023-03-26,16.09,1181.5,Delayed,998.91
SHP01555,Bangalore,Mumbai,2023-02-11,2023-02-16,28.99,454.8,Delivered,522.2
SHP01556,Hyderabad,Mumbai,2023-11-25,2023-12-03,47.55,1695.9,Delayed,1577.58
SHP01557,Bangalore,Hyderabad,2023-09-29,2023-10-05,43.03,989.0,Delivered,1008.61
SHP01558,Kolkata,Pune,2023-08-03,2023-08-04,11.8,1646.8,Delivered,1326.64
SHP01559,Mumbai,Ahmedabad,2023-06-21,2023-06-25,11.4,818.0,Delivered,728.22
SHP01560,Pune,Bangalore,2023-01-18,2023-01-21,10.46,1969.5,Delayed,1561.9
SHP01561,Kolkata,Kolkata,2023-09-22,2023-09-27,46.16,1543.3,Delivered,1447.83
SHP01562,Chennai,Bangalore,2023-12-22,2023-12-28,42.71,1932.2,Failed,1722.7
SHP01563,Bangalore,Bangalore,2023-12-14,2023-12-21,38.86,1033.5,Delayed,1025.47
SHP01564,Bangalore,Delhi,2023-03-21,2023-03-22,19.94,952.6,Delivered,873.44
SHP01565,Delhi,Kolkata,2023-01-19,2023-01-24,25.47,1513.4,Delivered,1295.92
SHP01566,Mumbai,Delhi,2023-09-28,2023-10-04,23.48,1761.8,Delivered,1497.82
SHP01567,Chennai,Ahmedabad,2023-12-29,2024-01-01,13.04,1928.7,Delivered,1547.19
SHP01568,Pune,Kolkata,2023-10-19,2023-10-25,25.5,655.9,Delivered,663.01
SHP01569,Bangalore,Chennai,2023-02-06,2023-02-07,2.01,1599.4,Delivered,1277.31
SHP01570,Bangalore,Delhi,2023-04-20,2023-04-23,7.02,429.2,Delivered,407.12
SHP01571,Chennai,Delhi,2023-11-15,2023-11-17,44.39,1095.7,Delivered,1112.42
SHP01572,Kolkata,Delhi,2023-10-22,2023-10-24,37.71,367.9,Delivered,498.03
SHP01573,Kolkata,Pune,2023-09-10,2023-09-14,21.43,701.3,Delivered,682.23
SHP01574,Mumbai,Hyderabad,2023-11-23,2023-11-29,26.1,1863.4,Delivered,1560.55
SHP01575,Ahmedabad,Delhi,2023-04-05,2023-04-10,18.81,300.7,Delivered,374.78
SHP01576,Delhi,Ahmedabad,2023-01-25,2023-01-31,37.17,1268.5,Delivered,1170.37
SHP01577,Bangalore,Mumbai,2023-06-14,2023-06-18,39.32,1190.0,Delayed,1126.11
SHP01578,Ahmedabad,Mumbai,2023-08-05,2023-08-10,38.28,250.3,Delivered,419.48
SHP01579,Ahmedabad,Kolkata,2023-08-20,2023-08-26,36.27,658.7,Delivered,735.32
SHP01580,Delhi,Chennai,2023-02-26,2023-02-28,10.62,1130.3,Delayed,937.38
SHP01581,Ahmedabad,Hyderabad,2023-04-20,2023-04-27,17.23,382.5,Delivered,436.89
SHP01582,Ahmedabad,Pune,2023-05-09,2023-05-16,23.76,1603.2,Failed,1356.48
SHP01583,Kolkata,Kolkata,2023-11-10,2023-11-14,16.87,1944.6,Delivered,1574.21
SHP01584,Kolkata,Mumbai,2023-08-01,2023-08-04,37.87,437.4,Failed,563.2
SHP01585,Hyderabad,Hyderabad,2023-09-17,2023-10-01,16.8,382.0,Delayed,439.68
SHP01586,Pune,Hyderabad,2023-02-27,2023-03-05,7.34,915.3,Delivered,757.59
SHP01587,Mumbai,Chennai,2023-10-08,2023-10-11,20.25,1498.1,Delivered,1258.89
SHP01588,Ahmedabad,Ahmedabad,2023-11-26,2023-12-02,49.01,570.4,Delayed,732.9
SHP01589,Hyderabad,Hyderabad,2023-07-15,2023-07-17,11.68,49.6,Failed,138.09
SHP01590,Pune,Delhi,2023-08-03,2023-08-17,30.8,1087.0,Failed,1027.94
SHP01591,Hyderabad,Hyderabad,2023-10-29,2023-11-04,21.93,1913.6,Delivered,1582.85
SHP01592,Hyderabad,Chennai,2023-12-21,2023-12-25,4.02,788.6,Failed,659.95
SHP01593,Mumbai,Kolkata,2023-06-30,2023-07-01,24.65,846.1,Delivered,798.44
SHP01594,Mumbai,Chennai,2023-10-09,2023-10-11,35.26,1938.1,Delivered,1677.94
SHP01595,Chennai,Pune,2023-10-27,2023-11-01,25.9,1392.3,Delivered,1234.49
SHP01596,Delhi,Chennai,2023-06-22,2023-06-24,43.67,1441.2,Delivered,1359.73
SHP01597,Delhi,Mumbai,2023-11-20,2023-11-22,14.8,1129.8,Delivered,971.98
SHP01598,Chennai,Delhi,2023-11-20,2023-11-27,4.77,1949.5,Delivered,1553.11
SHP01599,Chennai,Ahmedabad,2023-02-23,2023-02-25,46.86,1380.8,Delivered,1310.45
SHP01600,Kolkata,Mumbai,2023-10-01,2023-10-02,19.22,1791.1,Delivered,1479.04
SHP01601,Pune,Kolkata,2023-02-01,2023-02-15,29.03,1401.8,Delayed,1251.05
SHP01602,Hyderabad,Bangalore,2023-07-25,2023-07-28,39.7,1472.9,Delivered,1358.03
SHP01603,Ahmedabad,Kolkata,2023-07-21,2023-07-28,16.55,587.9,Delivered,555.54
SHP01604,Chennai,Delhi,2023-06-10,2023-06-13,35.95,613.9,Delivered,694.49
SHP01605,Bangalore,Hyderabad,2023-02-03,2023-02-07,7.2,1568.1,Delivered,1257.05
SHP01606,Delhi,Chennai,2023-08-28,2023-09-03,14.92,600.4,Delivered,584.8
SHP01607,Chennai,Bangalore,2023-07-14,2023-07-21,7.66,1129.9,Delivered,948.05
SHP01608,Bangalore,Delhi,2023-02-18,2023-02-19,40.66,506.2,Delivered,635.04
SHP01609,Bangalore,Mumbai,2023-09-07,2023-09-22,11.52,1635.8,Delayed,1314.52
SHP01610,Bangalore,Chennai,2023-11-08,2023-11-13,36.01,229.9,Delivered,407.93
SHP01611,Kolkata,Kolkata,2023-07-18,2023-07-23,47.19,1660.6,Delivered,1541.36
SHP01612,Kolkata,Mumbai,2023-08-01,2023-08-07,26.62,1209.4,Delivered,1080.11
SHP01613,Ahmedabad,Delhi,2023-11-11,2023-11-16,27.23,381.9,Delivered,471.16
SHP01614,Ahmedabad,Delhi,2023-03-26,2023-03-27,23.32,1088.7,Delivered,1001.75
SHP01615,Bangalore,Kolkata,2023-06-17,2023-06-21,16.63,572.2,Delivered,554.22
SHP01616,Pune,Bangalore,2023-06-25,2023-06-29,24.04,653.7,Delivered,649.4
SHP01617,Kolkata,Kolkata,2023-09-08,2023-09-09,30.34,709.5,Delivered,722.26
SHP01618,Hyderabad,Hyderabad,2023-10-21,2023-10-28,49.31,136.0,Delivered,400.9
SHP01619,Bangalore,Mumbai,2023-02-27,2023-02-28,46.92,1972.1,Delivered,1781.67
SHP01620,Hyderabad,Bangalore,2023-10-24,2023-11-01,43.18,72.8,Failed,324.85
SHP01621,Hyderabad,Chennai,2023-12-22,2023-12-28,44.51,1328.4,Delivered,1260.98
SHP01622,Bangalore,Pune,2023-05-06,2023-05-09,23.66,748.7,Delivered,735.37
SHP01623,Delhi,Hyderabad,2023-09-15,2023-09-16,33.04,1295.6,Delivered,1191.89
SHP01624,Pune,Bangalore,2023-02-09,2023-02-14,44.81,718.9,Delayed,817.1
SHP01625,Bangalore,Pune,2023-06-08,2023-06-22,19.95,1350.8,Failed,1149.23
SHP01626,Ahmedabad,Pune,2023-11-24,2023-11-27,48.11,1461.2,Delivered,1391.83
SHP01627,Bangalore,Mumbai,2023-04-28,2023-05-03,21.08,1384.2,Delayed,1190.76
SHP01628,Kolkata,Delhi,2023-07-16,2023-07-21,30.25,236.8,Delivered,359.59
SHP01629,Bangalore,Chennai,2023-10-23,2023-10-31,35.64,1317.2,Delayed,1217.69
SHP01630,Delhi,Kolkata,2023-06-20,2023-06-24,47.55,567.2,Delivered,732.72
SHP01631,Kolkata,Mumbai,2023-04-28,2023-05-04,12.61,67.3,Delivered,157.51
SHP01632,Ahmedabad,Hyderabad,2023-03-25,2023-03-31,37.43,835.5,Delivered,882.4
SHP01633,Mumbai,Ahmedabad,2023-04-16,2023-04-20,26.28,872.8,Delivered,819.85
SHP01634,Mumbai,Pune,2023-05-06,2023-05-10,13.79,939.7,Delivered,833.02
SHP01635,Hyderabad,Hyderabad,2023-07-21,2023-07-28,38.94,1412.6,Delivered,1288.72
SHP01636,Pune,Pune,2023-02-13,2023-02-19,27.84,624.6,Delivered,648.59
SHP01637,Hyderabad,Delhi,2023-02-20,2023-02-26,33.22,637.4,Delivered,696.98
SHP01638,Delhi,Ahmedabad,2023-06-16,2023-06-22,16.48,130.5,Delivered,233.99
SHP01639,Chennai,Delhi,2023-05-24,2023-05-31,24.32,1376.8,Delayed,1215.21
SHP01640,Ahmedabad,Chennai,2023-02-18,2023-02-20,31.06,1140.0,Delayed,1064.91
SHP01641,Pune,Kolkata,2023-09-12,2023-09-19,20.54,705.4,Delayed,685.49
SHP01642,Ahmedabad,Chennai,2023-11-01,2023-11-03,10.32,1413.3,Delivered,1178.07
SHP01643,Mumbai,Delhi,2023-12-07,2023-12-13,48.1,1079.3,Delivered,1098.06
SHP01644,Hyderabad,Delhi,2023-10-26,2023-10-30,25.82,943.8,Delivered,875.96
SHP01645,Ahmedabad,Hyderabad,2023-05-01,2023-05-02,36.83,1027.5,Delivered,991.25
SHP01646,Mumbai,Delhi,2023-11-23,2023-11-28,20.85,1276.3,Delivered,1107.47
SHP01647,Delhi,Ahmedabad,2023-03-24,2023-03-30,18.08,1323.4,Delivered,1141.46
SHP01648,Delhi,Ahmedabad,2023-12-28,2024-01-09,20.65,585.0,Delayed,573.7
SHP01649,Chennai,Bangalore,2023-03-03,2023-03-08,20.76,290.1,Delivered,356.54
SHP01650,Ahmedabad,Pune,2023-01-07,2023-01-16,27.44,321.7,Delayed,412.72
SHP01651,Chennai,Mumbai,2023-09-29,2023-10-02,27.4,1282.4,Delivered,1152.21
SHP01652,Kolkata,Delhi,2023-10-13,2023-10-17,25.11,1747.0,Delivered,1475.51
SHP01653,Pune,Chennai,2023-02-03,2023-02-05,7.17,824.9,Delivered,691.18
SHP01654,Ahmedabad,Kolkata,2023-03-04,2023-03-09,25.06,347.3,Delivered,439.49
SHP01655,Delhi,Pune,2023-09-05,2023-09-12,8.87,1515.6,Delayed,1241.5
SHP01656,Hyderabad,Pune,2023-02-28,2023-03-05,6.74,1666.7,Delivered,1327.01
SHP01657,Mumbai,Kolkata,2023-01-21,2023-01-25,46.67,1762.4,Delivered,1608.28
SHP01658,Bangalore,Kolkata,2023-10-07,2023-10-10,30.45,1217.6,Delivered,1099.37
SHP01659,Chennai,Pune,2023-11-27,2023-12-02,33.14,1722.8,Delivered,1525.21
SHP01660,Bangalore,Bangalore,2023-07-20,2023-07-21,20.39,40.7,Delivered,175.95
SHP01661,Ahmedabad,Chennai,2023-10-22,2023-10-23,45.49,223.4,Delivered,464.9
SHP01662,Hyderabad,Bangalore,2023-10-18,2023-10-23,32.08,194.2,Delivered,375.19
SHP01663,Chennai,Delhi,2023-11-05,2023-11-11,38.57,1428.1,Delivered,1325.08
SHP01664,Bangalore,Mumbai,2023-03-15,2023-03-17,18.74,148.5,Delivered,235.88
SHP01665,Pune,Kolkata,2023-02-26,2023-03-07,48.02,997.8,Failed,1040.19
SHP01666,Hyderabad,Ahmedabad,2023-06-02,2023-06-06,41.11,950.7,Failed,952.05
SHP01667,Mumbai,Chennai,2023-09-01,2023-09-03,42.77,628.3,Delivered,750.88
SHP01668,Pune,Kolkata,2023-06-14,2023-06-19,9.02,1742.1,Delivered,1413.26
SHP01669,Hyderabad,Bangalore,2023-11-14,2023-11-17,13.91,349.2,Delivered,400.34
SHP01670,Kolkata,Hyderabad,2023-06-11,2023-06-23,14.64,711.4,Failed,661.09
SHP01671,Chennai,Delhi,2023-08-30,2023-09-05,13.91,1550.6,Delivered,1283.39
SHP01672,Delhi,Mumbai,2023-08-06,2023-08-15,42.84,70.5,Delayed,317.83
SHP01673,Mumbai,Delhi,2023-06-20,2023-06-26,2.08,1349.2,Delivered,1067.76
SHP01674,Ahmedabad,Hyderabad,2023-03-09,2023-03-12,4.27,1634.6,Delivered,1296.05
SHP01675,Pune,Mumbai,2023-03-09,2023-03-12,14.06,1865.2,Delivered,1524.62
SHP01676,Pune,Hyderabad,2023-03-09,2023-03-12,10.39,1753.8,Delivered,1434.62
SHP01677,Bangalore,Delhi,2023-12-14,2023-12-19,11.98,645.6,Delivered,597.94
SHP01678,Chennai,Bangalore,2023-07-23,2023-07-24,40.0,1176.9,Delivered,1146.96
SHP01679,Ahmedabad,Pune,2023-06-11,2023-06-12,28.37,163.8,Delivered,329.21
SHP01680,Delhi,Delhi,2023-08-10,2023-08-15,0.79,523.2,Delivered,447.1
SHP01681,Hyderabad,Delhi,2023-09-19,2023-10-01,21.75,197.5,Failed,300.77
SHP01682,Delhi,Delhi,2023-01-07,2023-01-14,20.69,637.2,Delivered,636.93
SHP01683,Chennai,Chennai,2023-11-17,2023-12-01,6.14,1751.6,Delayed,1392.24
SHP01684,Chennai,Hyderabad,2023-01-01,2023-01-16,33.97,700.9,Delayed,728.78
SHP01685,Kolkata,Ahmedabad,2023-12-29,2023-12-31,35.25,1128.2,Delayed,1067.51
SHP01686,Kolkata,Hyderabad,2023-06-25,2023-07-05,36.18,872.4,Failed,904.96
SHP01687,Delhi,Kolkata,2023-03-30,2023-04-12,36.56,923.2,Failed,907.14
SHP01688,Hyderabad,Hyderabad,2023-12-31,2024-01-06,0.5,1939.4,Delivered,1514.92
SHP01689,Delhi,Kolkata,2023-11-06,2023-11-08,47.72,599.3,Delivered,751.72
